Frequency [Hz]	S(f)
2592,773	0,012
2596,436	0,0118
2600,098	0,0114
2603,760	0,0112
2607,422	0,0111
2611,084	0,0109
2614,746	0,011
2618,408	0,0112
2622,070	0,0113
2625,732	0,0112
2629,395	0,0113
2633,057	0,0116
2636,719	0,0116
2640,381	0,0113
2644,043	0,0114
2647,705	0,0115
2651,367	0,0112
2655,029	0,011
2658,691	0,0111
2662,354	0,0114
2666,016	0,0115
2669,678	0,0113
2673,340	0,011
2677,002	0,0109
2680,664	0,0109
2684,326	0,0109
2687,988	0,011
2691,650	0,011
2695,313	0,0108
2698,975	0,0107
2702,637	0,0107
2706,299	0,0104
2709,961	0,0101
2713,623	0,0101
2717,285	0,0104
2720,947	0,0108
2724,609	0,0109
2728,271	0,0106
2731,934	0,0103
2735,596	0,0104
2739,258	0,0105
2742,920	0,0103
2746,582	0,00999
2750,244	0,00995
2753,906	0,0101
2757,568	0,0102
2761,230	0,0103
2764,893	0,0104
2768,555	0,0104
2772,217	0,0105
2775,879	0,0104
2779,541	0,0101
2783,203	0,00997
2786,865	0,00994
2790,527	0,00981
2794,189	0,00965
2797,852	0,00957
2801,514	0,00949
2805,176	0,00949
2808,838	0,00969
2812,500	0,00989
2816,162	0,00984
2819,824	0,00982
2823,486	0,00996
2827,148	0,0099
2830,811	0,00971
2834,473	0,00962
2838,135	0,00962
2841,797	0,00967
2845,459	0,00975
2849,121	0,00974
2852,783	0,0096
2856,445	0,00962
2860,107	0,00973
2863,770	0,00964
2867,432	0,00961
2871,094	0,00974
2874,756	0,00974
2878,418	0,00966
2882,080	0,0097
2885,742	0,00975
2889,404	0,00962
2893,066	0,00948
2896,729	0,00947
2900,391	0,0094
2904,053	0,00922
2907,715	0,00914
2911,377	0,00924
2915,039	0,00941
2918,701	0,0095
2922,363	0,00953
2926,025	0,0096
2929,688	0,00968
2933,350	0,00955
2937,012	0,00923
2940,674	0,00915
2944,336	0,00931
2947,998	0,00923
2951,660	0,00892
2955,322	0,00876
2958,984	0,00876
2962,646	0,00887
2966,309	0,00905
2969,971	0,00908
2973,633	0,00916
2977,295	0,00928
2980,957	0,00909
2984,619	0,00876
2988,281	0,00868
2991,943	0,00882
2995,605	0,00894
2999,268	0,00898
3002,930	0,00898
3006,592	0,00895
3010,254	0,00889
3013,916	0,00873
3017,578	0,00853
3021,240	0,00846
3024,902	0,0086
3028,564	0,00874
3032,227	0,00866
3035,889	0,00847
3039,551	0,00839
3043,213	0,00847
3046,875	0,00871
3050,537	0,00892
3054,199	0,00882
3057,861	0,0085
3061,523	0,00827
3065,186	0,00821
3068,848	0,00818
3072,510	0,00819
3076,172	0,00825
3079,834	0,00829
3083,496	0,00836
3087,158	0,00844
3090,820	0,00845
3094,482	0,0083
3098,145	0,00814
3101,807	0,00804
3105,469	0,00804
3109,131	0,00818
3112,793	0,0082
3116,455	0,00808
3120,117	0,00804
3123,779	0,00811
3127,441	0,00817
3131,104	0,00811
3134,766	0,00799
3138,428	0,00791
3142,090	0,00789
3145,752	0,00792
3149,414	0,00797
3153,076	0,00799
3156,738	0,00796
3160,400	0,00797
3164,063	0,00805
3167,725	0,00814
3171,387	0,00804
3175,049	0,0077
3178,711	0,00748
3182,373	0,00763
3186,035	0,00794
3189,697	0,00815
3193,359	0,00823
3197,021	0,00815
3200,684	0,00789
3204,346	0,00772
3208,008	0,00773
3211,670	0,00768
3215,332	0,00764
3218,994	0,00774
3222,656	0,00772
3226,318	0,00757
3229,980	0,00763
3233,643	0,00786
3237,305	0,0079
3240,967	0,00772
3244,629	0,00768
3248,291	0,00773
3251,953	0,00765
3255,615	0,00759
3259,277	0,00768
3262,939	0,00771
3266,602	0,00763
3270,264	0,00761
3273,926	0,00764
3277,588	0,00747
3281,250	0,00723
3284,912	0,00722
3288,574	0,00734
3292,236	0,00748
3295,898	0,00764
3299,561	0,00764
3303,223	0,00747
3306,885	0,00743
3310,547	0,00751
3314,209	0,00753
3317,871	0,00744
3321,533	0,0073
3325,195	0,0072
3328,857	0,00718
3332,520	0,0072
3336,182	0,00727
3339,844	0,00736
3343,506	0,00743
3347,168	0,00745
3350,830	0,00739
3354,492	0,00733
3358,154	0,00729
3361,816	0,00725
3365,479	0,00722
3369,141	0,00721
3372,803	0,00729
3376,465	0,00737
3380,127	0,00733
3383,789	0,00715
3387,451	0,00686
3391,113	0,00671
3394,775	0,00686
3398,438	0,00708
3402,100	0,00718
3405,762	0,00723
3409,424	0,00728
3413,086	0,00734
3416,748	0,00738
3420,410	0,00736
3424,072	0,00716
3427,734	0,00692
3431,396	0,00685
3435,059	0,00679
3438,721	0,00667
3442,383	0,00665
3446,045	0,00677
3449,707	0,00685
3453,369	0,00682
3457,031	0,00677
3460,693	0,00682
3464,355	0,00688
3468,018	0,0068
3471,680	0,00673
3475,342	0,0068
3479,004	0,00687
3482,666	0,00681
3486,328	0,00671
3489,990	0,00674
3493,652	0,00682
3497,314	0,00676
3500,977	0,00665
3504,639	0,00657
3508,301	0,00647
3511,963	0,00638
3515,625	0,00633
3519,287	0,00641
3522,949	0,00659
3526,611	0,00674
3530,273	0,00684
3533,936	0,00681
3537,598	0,00677
3541,260	0,00679
3544,922	0,00675
3548,584	0,00662
3552,246	0,0065
3555,908	0,00651
3559,570	0,00658
3563,232	0,00651
3566,895	0,00644
3570,557	0,00649
3574,219	0,00654
3577,881	0,00652
3581,543	0,00651
3585,205	0,00656
3588,867	0,00668
3592,529	0,00679
3596,191	0,00681
3599,854	0,00671
3603,516	0,00652
3607,178	0,00635
3610,840	0,00632
3614,502	0,00634
3618,164	0,00622
3621,826	0,00609
3625,488	0,00616
3629,150	0,00636
3632,813	0,00644
3636,475	0,00637
3640,137	0,00629
3643,799	0,00625
3647,461	0,00626
3651,123	0,00632
3654,785	0,00642
3658,447	0,00641
3662,109	0,00627
3665,771	0,0062
3669,434	0,00622
3673,096	0,00627
3676,758	0,00631
3680,420	0,00619
3684,082	0,00604
3687,744	0,00599
3691,406	0,00602
3695,068	0,00607
3698,730	0,00618
3702,393	0,00632
3706,055	0,00643
3709,717	0,0064
3713,379	0,00615
3717,041	0,00583
3720,703	0,0057
3724,365	0,0058
3728,027	0,00598
3731,689	0,00613
3735,352	0,00617
3739,014	0,00608
3742,676	0,00597
3746,338	0,00591
3750,000	0,00592
3753,662	0,00598
3757,324	0,00607
3760,986	0,00611
3764,648	0,00607
3768,311	0,00598
3771,973	0,00593
3775,635	0,00598
3779,297	0,00592
3782,959	0,00586
3786,621	0,006
3790,283	0,00608
3793,945	0,00599
3797,607	0,00597
3801,270	0,00599
3804,932	0,00599
3808,594	0,00604
3812,256	0,00606
3815,918	0,00593
3819,580	0,0058
3823,242	0,00583
3826,904	0,00588
3830,566	0,00584
3834,229	0,00574
3837,891	0,00562
3841,553	0,00563
3845,215	0,00579
3848,877	0,00587
3852,539	0,00579
3856,201	0,0057
3859,863	0,00576
3863,525	0,00592
3867,188	0,00593
3870,850	0,00581
3874,512	0,00576
3878,174	0,00575
3881,836	0,00565
3885,498	0,00559
3889,160	0,00561
3892,822	0,00559
3896,484	0,00561
3900,146	0,00567
3903,809	0,00569
3907,471	0,0056
3911,133	0,00549
3914,795	0,00541
3918,457	0,00539
3922,119	0,00536
3925,781	0,00536
3929,443	0,00548
3933,105	0,00565
3936,768	0,00573
3940,430	0,0056
3944,092	0,00537
3947,754	0,00524
3951,416	0,00529
3955,078	0,0054
3958,740	0,00544
3962,402	0,00543
3966,064	0,00552
3969,727	0,00565
3973,389	0,00564
3977,051	0,00549
3980,713	0,00532
3984,375	0,00527
3988,037	0,00533
3991,699	0,00539
3995,361	0,00548
3999,023	0,0056
4002,686	0,0057
4006,348	0,00573
4010,010	0,00561
4013,672	0,00537
4017,334	0,00529
4020,996	0,00542
4024,658	0,00556
4028,320	0,00559
4031,982	0,0055
4035,645	0,00536
4039,307	0,00532
4042,969	0,00534
4046,631	0,00536
4050,293	0,00536
4053,955	0,00529
4057,617	0,00522
4061,279	0,00521
4064,941	0,00518
4068,604	0,00506
4072,266	0,00506
4075,928	0,00523
4079,590	0,00534
4083,252	0,00536
4086,914	0,00539
4090,576	0,00537
4094,238	0,0053
4097,900	0,00532
4101,563	0,00537
4105,225	0,0053
4108,887	0,00516
4112,549	0,00505
4116,211	0,00501
4119,873	0,005
4123,535	0,00497
4127,197	0,00502
4130,859	0,00509
4134,521	0,00517
4138,184	0,00528
4141,846	0,00535
4145,508	0,00534
4149,170	0,00525
4152,832	0,00511
4156,494	0,00499
4160,156	0,00494
4163,818	0,00498
4167,480	0,005
4171,143	0,00491
4174,805	0,00488
4178,467	0,00496
4182,129	0,00508
4185,791	0,00515
4189,453	0,00516
4193,115	0,00508
4196,777	0,00497
4200,439	0,00499
4204,102	0,00508
4207,764	0,00506
4211,426	0,00489
4215,088	0,0047
4218,750	0,00461
4222,412	0,00468
4226,074	0,00478
4229,736	0,00482
4233,398	0,00481
4237,061	0,00484
4240,723	0,00483
4244,385	0,00469
4248,047	0,0046
4251,709	0,00466
4255,371	0,00476
4259,033	0,00482
4262,695	0,00479
4266,357	0,00478
4270,020	0,00482
4273,682	0,00483
4277,344	0,00483
4281,006	0,00479
4284,668	0,0047
4288,330	0,00472
4291,992	0,00477
4295,654	0,00472
4299,316	0,00468
4302,979	0,0047
4306,641	0,00468
4310,303	0,00469
4313,965	0,00479
4317,627	0,00477
4321,289	0,00463
4324,951	0,00454
4328,613	0,00456
4332,275	0,00464
4335,938	0,0047
4339,600	0,00472
4343,262	0,00473
4346,924	0,00467
4350,586	0,0046
4354,248	0,00452
4357,910	0,00449
4361,572	0,00453
4365,234	0,00465
4368,896	0,00468
4372,559	0,00465
4376,221	0,0047
4379,883	0,00465
4383,545	0,00453
4387,207	0,00452
4390,869	0,00458
4394,531	0,00461
4398,193	0,00468
4401,855	0,00472
4405,518	0,00471
4409,180	0,00469
4412,842	0,00464
4416,504	0,00459
4420,166	0,00459
4423,828	0,00458
4427,490	0,00451
4431,152	0,00443
4434,814	0,00447
4438,477	0,00463
4442,139	0,00476
4445,801	0,00474
4449,463	0,00464
4453,125	0,0046
4456,787	0,00458
