Frequency [Hz]	S(f)
2867,432	0,00199
2871,094	0,00196
2874,756	0,00195
2878,418	0,00195
2882,080	0,00193
2885,742	0,00191
2889,404	0,0019
2893,066	0,00188
2896,729	0,00188
2900,391	0,00187
2904,053	0,00188
2907,715	0,00194
2911,377	0,00198
2915,039	0,00197
2918,701	0,00191
2922,363	0,00186
2926,025	0,00184
2929,688	0,00187
2933,350	0,00189
2937,012	0,00189
2940,674	0,00187
2944,336	0,00185
2947,998	0,00185
2951,660	0,00187
2955,322	0,00187
2958,984	0,00182
2962,646	0,00178
2966,309	0,00177
2969,971	0,00175
2973,633	0,00172
2977,295	0,00172
2980,957	0,00175
2984,619	0,00181
2988,281	0,00185
2991,943	0,00184
2995,605	0,00183
2999,268	0,00183
3002,930	0,00179
3006,592	0,00173
3010,254	0,00172
3013,916	0,00175
3017,578	0,00176
3021,240	0,00175
3024,902	0,00177
3028,564	0,00178
3032,227	0,00177
3035,889	0,00177
3039,551	0,00178
3043,213	0,00181
3046,875	0,00185
3050,537	0,00183
3054,199	0,00179
3057,861	0,00174
3061,523	0,00171
3065,186	0,00173
3068,848	0,00176
3072,510	0,00176
3076,172	0,00175
3079,834	0,00174
3083,496	0,00172
3087,158	0,00173
3090,820	0,00175
3094,482	0,00177
3098,145	0,00178
3101,807	0,00177
3105,469	0,00175
3109,131	0,00176
3112,793	0,00177
3116,455	0,00179
3120,117	0,0018
3123,779	0,00181
3127,441	0,00179
3131,104	0,00173
3134,766	0,00167
3138,428	0,00164
3142,090	0,00166
3145,752	0,0017
3149,414	0,00172
3153,076	0,00173
3156,738	0,00172
3160,400	0,00171
3164,063	0,00167
3167,725	0,00163
3171,387	0,00161
3175,049	0,00162
3178,711	0,00163
3182,373	0,00163
3186,035	0,00166
3189,697	0,0017
3193,359	0,00174
3197,021	0,00173
3200,684	0,00166
3204,346	0,00161
3208,008	0,0016
3211,670	0,00161
3215,332	0,00164
3218,994	0,00169
3222,656	0,00173
3226,318	0,00173
3229,980	0,00172
3233,643	0,00169
3237,305	0,00166
3240,967	0,00165
3244,629	0,00166
3248,291	0,0017
3251,953	0,00172
3255,615	0,00168
3259,277	0,00164
3262,939	0,00165
3266,602	0,00167
3270,264	0,00166
3273,926	0,00162
3277,588	0,00159
3281,250	0,0016
3284,912	0,00163
3288,574	0,00164
3292,236	0,00162
3295,898	0,00158
3299,561	0,00154
3303,223	0,00153
3306,885	0,00155
3310,547	0,00157
3314,209	0,00159
3317,871	0,0016
3321,533	0,00158
3325,195	0,00157
3328,857	0,0016
3332,520	0,00162
3336,182	0,00161
3339,844	0,00158
3343,506	0,00159
3347,168	0,00161
3350,830	0,00161
3354,492	0,00159
3358,154	0,0016
3361,816	0,00162
3365,479	0,00161
3369,141	0,00161
3372,803	0,00161
3376,465	0,00159
3380,127	0,00157
3383,789	0,00158
3387,451	0,00158
3391,113	0,00157
3394,775	0,00156
3398,438	0,00156
3402,100	0,00158
3405,762	0,00157
3409,424	0,00155
3413,086	0,00156
3416,748	0,00156
3420,410	0,00152
3424,072	0,00149
3427,734	0,00151
3431,396	0,00154
3435,059	0,00152
3438,721	0,00148
3442,383	0,0015
3446,045	0,00156
3449,707	0,00158
3453,369	0,00154
3457,031	0,0015
3460,693	0,00148
3464,355	0,00149
3468,018	0,00151
3471,680	0,00154
3475,342	0,00155
3479,004	0,00152
3482,666	0,00149
3486,328	0,00149
3489,990	0,00148
3493,652	0,00145
3497,314	0,00144
3500,977	0,00145
3504,639	0,00144
3508,301	0,00145
3511,963	0,00145
3515,625	0,00146
3519,287	0,00147
3522,949	0,00146
3526,611	0,00145
3530,273	0,00146
3533,936	0,00148
3537,598	0,00147
3541,260	0,00145
3544,922	0,00144
3548,584	0,00146
3552,246	0,00147
3555,908	0,00145
3559,570	0,00143
3563,232	0,00143
3566,895	0,00145
3570,557	0,00146
3574,219	0,00146
3577,881	0,00145
3581,543	0,00144
3585,205	0,00143
3588,867	0,00142
3592,529	0,00142
3596,191	0,00143
3599,854	0,00144
3603,516	0,00145
3607,178	0,00144
3610,840	0,00142
3614,502	0,00139
3618,164	0,00138
3621,826	0,00142
3625,488	0,00145
3629,150	0,00145
3632,813	0,00141
3636,475	0,00136
3640,137	0,00135
3643,799	0,00136
3647,461	0,00137
3651,123	0,00138
3654,785	0,00139
3658,447	0,00142
3662,109	0,00144
3665,771	0,00143
3669,434	0,00139
3673,096	0,00133
3676,758	0,00131
3680,420	0,00133
3684,082	0,00134
3687,744	0,00135
3691,406	0,00137
3695,068	0,0014
3698,730	0,00141
3702,393	0,0014
3706,055	0,00137
3709,717	0,00137
3713,379	0,00139
3717,041	0,00141
3720,703	0,0014
3724,365	0,00136
3728,027	0,00134
3731,689	0,00134
3735,352	0,00137
3739,014	0,00138
3742,676	0,00134
3746,338	0,00132
3750,000	0,00135
3753,662	0,0014
3757,324	0,0014
3760,986	0,00138
3764,648	0,00137
3768,311	0,00135
3771,973	0,00134
3775,635	0,00135
3779,297	0,00138
3782,959	0,00139
3786,621	0,00137
3790,283	0,00133
3793,945	0,00133
3797,607	0,00135
3801,270	0,00136
3804,932	0,00131
3808,594	0,00128
3812,256	0,00132
3815,918	0,00136
3819,580	0,00136
3823,242	0,00135
3826,904	0,00134
3830,566	0,00134
3834,229	0,00134
3837,891	0,00134
3841,553	0,00133
3845,215	0,00133
3848,877	0,00132
3852,539	0,00131
3856,201	0,00132
3859,863	0,00131
3863,525	0,00128
3867,188	0,00126
3870,850	0,00125
3874,512	0,00125
3878,174	0,00125
3881,836	0,00127
3885,498	0,00128
3889,160	0,00129
3892,822	0,0013
3896,484	0,0013
3900,146	0,0013
3903,809	0,00129
3907,471	0,0013
3911,133	0,0013
3914,795	0,00128
3918,457	0,00129
3922,119	0,00133
3925,781	0,00135
3929,443	0,00131
3933,105	0,00125
3936,768	0,00123
3940,430	0,00123
3944,092	0,00123
3947,754	0,00123
3951,416	0,00123
3955,078	0,00124
3958,740	0,00126
3962,402	0,00129
3966,064	0,00131
3969,727	0,00131
3973,389	0,00129
3977,051	0,00126
3980,713	0,00125
3984,375	0,00126
3988,037	0,00126
3991,699	0,00127
3995,361	0,00128
3999,023	0,00127
4002,686	0,00125
4006,348	0,00124
4010,010	0,00125
4013,672	0,00125
4017,334	0,00125
4020,996	0,00124
4024,658	0,00125
4028,320	0,00127
4031,982	0,00128
4035,645	0,00125
4039,307	0,00122
4042,969	0,00122
4046,631	0,00123
4050,293	0,00121
4053,955	0,00118
4057,617	0,00118
4061,279	0,00121
4064,941	0,00123
4068,604	0,00123
4072,266	0,00123
4075,928	0,00122
4079,590	0,0012
4083,252	0,00119
4086,914	0,00121
4090,576	0,00124
4094,238	0,00125
4097,900	0,00124
4101,563	0,00123
4105,225	0,00121
4108,887	0,00119
4112,549	0,00118
4116,211	0,00118
4119,873	0,00119
4123,535	0,00119
4127,197	0,00117
4130,859	0,00118
4134,521	0,00118
4138,184	0,00118
4141,846	0,00119
4145,508	0,00119
4149,170	0,00119
4152,832	0,00117
4156,494	0,00116
4160,156	0,00116
4163,818	0,00116
4167,480	0,00117
4171,143	0,00117
4174,805	0,00116
4178,467	0,00115
4182,129	0,00117
4185,791	0,0012
4189,453	0,00122
4193,115	0,0012
4196,777	0,00117
4200,439	0,00116
4204,102	0,00116
4207,764	0,00115
4211,426	0,00114
4215,088	0,00115
4218,750	0,00117
4222,412	0,00118
4226,074	0,00119
4229,736	0,0012
4233,398	0,00121
4237,061	0,00119
4240,723	0,00116
4244,385	0,00115
4248,047	0,00117
4251,709	0,00118
4255,371	0,00119
4259,033	0,00119
4262,695	0,00116
4266,357	0,00112
4270,020	0,00112
4273,682	0,00114
4277,344	0,00116
4281,006	0,00115
4284,668	0,00114
4288,330	0,00112
4291,992	0,00111
4295,654	0,00112
4299,316	0,00113
4302,979	0,0011
4306,641	0,00107
4310,303	0,00109
4313,965	0,00113
4317,627	0,00113
4321,289	0,00111
4324,951	0,0011
4328,613	0,00112
4332,275	0,00115
4335,938	0,00117
4339,600	0,00117
4343,262	0,00115
4346,924	0,00113
4350,586	0,00111
4354,248	0,00112
4357,910	0,00113
4361,572	0,00111
4365,234	0,00109
4368,896	0,00109
4372,559	0,00109
4376,221	0,0011
4379,883	0,00111
4383,545	0,00114
4387,207	0,00115
4390,869	0,00111
4394,531	0,00107
4398,193	0,00108
4401,855	0,00109
4405,518	0,00108
4409,180	0,00107
4412,842	0,00108
4416,504	0,0011
4420,166	0,00109
4423,828	0,00106
4427,490	0,00104
4431,152	0,00104
4434,814	0,00106
4438,477	0,00107
4442,139	0,00109
4445,801	0,00111
4449,463	0,00111
4453,125	0,00111
4456,787	0,00109
4460,449	0,00108
4464,111	0,00107
4467,773	0,00106
4471,436	0,00105
4475,098	0,00107
4478,760	0,0011
4482,422	0,00111
4486,084	0,00111
4489,746	0,00113
